dataset_id,cell_line,condition_id,fold_id,source_condition_id,target_1,target_2,perturbation_type,hvg_n,n_seeds,n_eval_cells,string_go_pearson_r,gears_pearson_r,scgpt_pearson_r,geneformer_pearson_r,gears_minus_string_go,scgpt_minus_string_go,geneformer_minus_string_go,gears_output_vs_training_mean_r,gears_output_variance,gears_output_norm,gears_gene_order_ok,gears_nondegenerate_output_ok
Norman_2019,K562,NORMAN_2019_COND_0043,fold_43,norman_double_NANOG|PAX5,NANOG,PAX5,double,500,3,120,0.495606,0.520051,0.480706,0.500883,0.024445,-0.0149,0.005277,0.124282736,0.84715,1.241897,true,true
Norman_2019,K562,NORMAN_2019_COND_0044,fold_44,norman_double_RUNX1|SOX2,RUNX1,SOX2,double,500,3,120,0.469966,0.490835,0.461556,0.476129,0.020869,-0.00841,0.006163,0.125712521,0.838234,1.256165,true,true
Norman_2019,K562,NORMAN_2019_COND_0045,fold_45,norman_double_SOX9|TAL1,SOX9,TAL1,double,500,3,120,0.356137,0.420536,0.391572,0.406939,0.064399,0.035435,0.050802,0.120043616,0.83752,1.248227,true,true
Norman_2019,K562,NORMAN_2019_COND_0046,fold_46,norman_double_TBX5|GATA2,TBX5,GATA2,double,500,3,120,0.436592,0.48034,0.458107,0.461956,0.043748,0.021515,0.025363,0.122122239,0.838397,1.251898,true,true
Norman_2019,K562,NORMAN_2019_COND_0047,fold_47,norman_double_GATA3|FOXO3,GATA3,FOXO3,double,500,3,120,0.403397,0.425923,0.393905,0.399973,0.022526,-0.009492,-0.003423,0.126076470,0.843855,1.242625,true,true
Norman_2019,K562,NORMAN_2019_COND_0048,fold_48,norman_double_CEBPA|E2F1,CEBPA,E2F1,double,500,3,120,0.503482,0.532727,0.50484,0.517552,0.029245,0.001358,0.01407,0.132679771,0.8399,1.260614,true,true
Norman_2019,K562,NORMAN_2019_COND_0049,fold_49,norman_double_ESR1|HIF1A,ESR1,HIF1A,double,500,3,120,0.469194,0.500739,0.475167,0.480355,0.031545,0.005973,0.01116,0.131524619,0.835889,1.264016,true,true
Norman_2019,K562,NORMAN_2019_COND_0050,fold_50,norman_double_NOTCH1|CDKN1A,NOTCH1,CDKN1A,double,500,3,120,0.461321,0.482051,0.454885,0.470524,0.02073,-0.006436,0.009203,0.124697878,0.839666,1.239979,true,true
Norman_2019,K562,NORMAN_2019_COND_0001,fold_01,norman_single_CDKN1A,CDKN1A,,single,1000,3,120,0.419024,0.415839,0.430159,0.43908,-0.003185,0.011135,0.020056,0.121653238,0.835422,1.244549,true,true
Norman_2019,K562,NORMAN_2019_COND_0002,fold_02,norman_single_FOXA1,FOXA1,,single,1000,3,120,0.452659,0.439572,0.454114,0.467189,-0.013087,0.001455,0.01453,0.118785229,0.827273,1.250479,true,true
Norman_2019,K562,NORMAN_2019_COND_0003,fold_03,norman_single_CEBPE,CEBPE,,single,1000,3,120,0.504892,0.481813,0.495748,0.511961,-0.023078,-0.009144,0.00707,0.116617125,0.842643,1.251648,true,true
Norman_2019,K562,NORMAN_2019_COND_0004,fold_04,norman_single_ETS2,ETS2,,single,1000,3,120,0.445985,0.488978,0.499811,0.514001,0.042994,0.053826,0.068017,0.124172891,0.840149,1.252408,true,true
Norman_2019,K562,NORMAN_2019_COND_0005,fold_05,norman_single_SNAI1,SNAI1,,single,1000,3,120,0.400321,0.413127,0.429868,0.443985,0.012806,0.029547,0.043664,0.113457490,0.829545,1.242053,true,true
Norman_2019,K562,NORMAN_2019_COND_0006,fold_06,norman_single_DUSP6,DUSP6,,single,1000,3,120,0.486002,0.446181,0.462014,0.474908,-0.039821,-0.023988,-0.011094,0.118586250,0.846996,1.244258,true,true
Norman_2019,K562,NORMAN_2019_COND_0007,fold_07,norman_single_KLF4,KLF4,,single,1000,3,120,0.437778,0.44809,0.458384,0.475686,0.010311,0.020606,0.037908,0.124525771,0.850902,1.255968,true,true
Norman_2019,K562,NORMAN_2019_COND_0008,fold_08,norman_single_MYOD1,MYOD1,,single,1000,3,120,0.48291,0.475742,0.489109,0.504034,-0.007168,0.006199,0.021124,0.125755151,0.843457,1.250208,true,true
Norman_2019,K562,NORMAN_2019_COND_0009,fold_09,norman_single_RUNX1T1,RUNX1T1,,single,1000,3,120,0.478017,0.500781,0.512381,0.531164,0.022764,0.034364,0.053147,0.142560883,0.853954,1.258719,true,true
Norman_2019,K562,NORMAN_2019_COND_0010,fold_10,norman_single_PTPN12,PTPN12,,single,1000,3,120,0.467329,0.472742,0.495481,0.502786,0.005413,0.028153,0.035457,0.120500043,0.856566,1.247465,true,true
Norman_2019,K562,NORMAN_2019_COND_0011,fold_11,norman_single_UBASH3B,UBASH3B,,single,1000,3,120,0.454339,0.440984,0.45734,0.4724,-0.013355,0.003001,0.018061,0.124995363,0.844205,1.25123,true,true
Norman_2019,K562,NORMAN_2019_COND_0012,fold_12,norman_single_ZBTB10,ZBTB10,,single,1000,3,120,0.478027,0.456995,0.475787,0.489827,-0.021032,-0.00224,0.0118,0.126234527,0.844529,1.244895,true,true
Norman_2019,K562,NORMAN_2019_COND_0013,fold_13,norman_single_IRF1,IRF1,,single,1000,3,120,0.452745,0.477666,0.489789,0.503991,0.024922,0.037044,0.051246,0.131227753,0.839829,1.249273,true,true
Norman_2019,K562,NORMAN_2019_COND_0014,fold_14,norman_single_SPI1,SPI1,,single,1000,3,120,0.500371,0.491887,0.508304,0.519697,-0.008484,0.007932,0.019326,0.126411061,0.838114,1.250721,true,true
Norman_2019,K562,NORMAN_2019_COND_0015,fold_15,norman_single_VSIR,VSIR,,single,1000,3,120,0.439939,0.430727,0.439681,0.459475,-0.009212,-0.000258,0.019536,0.116919455,0.834628,1.244872,true,true
Norman_2019,K562,NORMAN_2019_COND_0016,fold_16,norman_single_SETDB1,SETDB1,,single,1000,3,120,0.515423,0.510003,0.518653,0.538285,-0.00542,0.00323,0.022862,0.126557217,0.849862,1.255502,true,true
Norman_2019,K562,NORMAN_2019_COND_0017,fold_17,norman_single_PRDM1,PRDM1,,single,1000,3,120,0.460997,0.459628,0.472305,0.487604,-0.001369,0.011308,0.026607,0.117064956,0.83865,1.2418,true,true
Norman_2019,K562,NORMAN_2019_COND_0018,fold_18,norman_single_DLX2,DLX2,,single,1000,3,120,0.411172,0.422063,0.434116,0.446162,0.010891,0.022944,0.034989,0.114492008,0.83296,1.238809,true,true
Norman_2019,K562,NORMAN_2019_COND_0019,fold_19,norman_single_IKZF3,IKZF3,,single,1000,3,120,0.351617,0.357157,0.371653,0.381154,0.00554,0.020036,0.029537,0.115993931,0.835806,1.23881,true,true
Norman_2019,K562,NORMAN_2019_COND_0020,fold_20,norman_single_LHX1,LHX1,,single,1000,3,120,0.311768,0.42578,0.442548,0.458915,0.114012,0.13078,0.147147,0.124491273,0.848488,1.239283,true,true
Norman_2019,K562,NORMAN_2019_COND_0021,fold_21,norman_single_MAP2K3,MAP2K3,,single,1000,3,120,0.484928,0.508347,0.519918,0.533788,0.023419,0.03499,0.04886,0.130873697,0.833229,1.251768,true,true
Norman_2019,K562,NORMAN_2019_COND_0022,fold_22,norman_single_MAP2K6,MAP2K6,,single,1000,3,120,0.49682,0.507128,0.523199,0.536563,0.010307,0.026378,0.039742,0.135441022,0.838884,1.24885,true,true
Norman_2019,K562,NORMAN_2019_COND_0023,fold_23,norman_single_MEIS1,MEIS1,,single,1000,3,120,0.419356,0.445038,0.461293,0.474294,0.025682,0.041937,0.054938,0.132092119,0.82959,1.251742,true,true
Norman_2019,K562,NORMAN_2019_COND_0024,fold_24,norman_single_NEUROG2,NEUROG2,,single,1000,3,120,0.447739,0.485727,0.501537,0.513649,0.037988,0.053797,0.065909,0.123332005,0.845937,1.257177,true,true
Norman_2019,K562,NORMAN_2019_COND_0025,fold_25,norman_single_POU5F1,POU5F1,,single,1000,3,120,0.498658,0.493588,0.504334,0.527801,-0.00507,0.005676,0.029143,0.120205087,0.854579,1.246846,true,true
Norman_2019,K562,NORMAN_2019_COND_0026,fold_26,norman_double_CEBPE|SPI1,CEBPE,SPI1,double,1000,3,120,0.443591,0.436998,0.451703,0.468893,-0.006593,0.008112,0.025302,0.118225478,0.839255,1.25015,true,true
Norman_2019,K562,NORMAN_2019_COND_0027,fold_27,norman_double_CDKN1A|FOXA1,CDKN1A,FOXA1,double,1000,3,120,0.452496,0.472941,0.492045,0.502578,0.020445,0.039549,0.050082,0.123835035,0.84642,1.259678,true,true
Norman_2019,K562,NORMAN_2019_COND_0028,fold_28,norman_double_ETS2|SNAI1,ETS2,SNAI1,double,1000,3,120,0.504783,0.489915,0.508767,0.521402,-0.014868,0.003985,0.016619,0.126054478,0.831932,1.245132,true,true
Norman_2019,K562,NORMAN_2019_COND_0029,fold_29,norman_double_DUSP6|KLF4,DUSP6,KLF4,double,1000,3,120,0.474854,0.469723,0.482923,0.49888,-0.005131,0.008069,0.024026,0.124006881,0.838992,1.262213,true,true
Norman_2019,K562,NORMAN_2019_COND_0030,fold_30,norman_double_MYOD1|RUNX1T1,MYOD1,RUNX1T1,double,1000,3,120,0.473869,0.471133,0.484437,0.497722,-0.002735,0.010568,0.023853,0.132060068,0.84098,1.252553,true,true
Norman_2019,K562,NORMAN_2019_COND_0031,fold_31,norman_double_PTPN12|UBASH3B,PTPN12,UBASH3B,double,1000,3,120,0.449313,0.453504,0.469059,0.487762,0.004191,0.019746,0.038449,0.131171748,0.839302,1.249713,true,true
Norman_2019,K562,NORMAN_2019_COND_0032,fold_32,norman_double_IRF1|SPI1,IRF1,SPI1,double,1000,3,120,0.460672,0.444074,0.443701,0.473074,-0.016598,-0.016971,0.012402,0.128651575,0.851263,1.264567,true,true
Norman_2019,K562,NORMAN_2019_COND_0033,fold_33,norman_double_SETDB1|PRDM1,SETDB1,PRDM1,double,1000,3,120,0.47975,0.480941,0.495738,0.513473,0.001191,0.015987,0.033723,0.126090475,0.845772,1.252035,true,true
Norman_2019,K562,NORMAN_2019_COND_0034,fold_34,norman_double_DLX2|IKZF3,DLX2,IKZF3,double,1000,3,120,0.502263,0.501659,0.51431,0.526717,-0.000604,0.012046,0.024454,0.131182523,0.839037,1.258709,true,true
Norman_2019,K562,NORMAN_2019_COND_0035,fold_35,norman_double_LHX1|MAP2K3,LHX1,MAP2K3,double,1000,3,120,0.445431,0.48463,0.497297,0.505489,0.039199,0.051866,0.060058,0.124254132,0.83665,1.240744,true,true
Norman_2019,K562,NORMAN_2019_COND_0036,fold_36,norman_double_MAP2K6|MEIS1,MAP2K6,MEIS1,double,1000,3,120,0.486922,0.4767,0.494158,0.511094,-0.010222,0.007236,0.024172,0.125741154,0.844347,1.258704,true,true
Norman_2019,K562,NORMAN_2019_COND_0037,fold_37,norman_double_NEUROG2|POU5F1,NEUROG2,POU5F1,double,1000,3,120,0.492053,0.509397,0.52563,0.542081,0.017344,0.033577,0.050029,0.127366815,0.840906,1.250961,true,true
Norman_2019,K562,NORMAN_2019_COND_0038,fold_38,norman_double_RELA|STAT1,RELA,STAT1,double,1000,3,120,0.487291,0.491924,0.506695,0.514955,0.004633,0.019404,0.027664,0.137573383,0.844314,1.259722,true,true
Norman_2019,K562,NORMAN_2019_COND_0039,fold_39,norman_double_TGIF1|TP53,TGIF1,TP53,double,1000,3,120,0.488823,0.467305,0.480878,0.494847,-0.021518,-0.007945,0.006023,0.125952896,0.85027,1.260799,true,true
Norman_2019,K562,NORMAN_2019_COND_0040,fold_40,norman_double_ZNF217|FOXO1,ZNF217,FOXO1,double,1000,3,120,0.446209,0.485026,0.496942,0.510345,0.038817,0.050733,0.064136,0.126427565,0.848003,1.252777,true,true
Norman_2019,K562,NORMAN_2019_COND_0041,fold_41,norman_double_GATA1|HNF4A,GATA1,HNF4A,double,1000,3,120,0.422726,0.426838,0.437652,0.449341,0.004112,0.014926,0.026614,0.124596912,0.84544,1.255979,true,true
Norman_2019,K562,NORMAN_2019_COND_0042,fold_42,norman_double_ISL1|MITF,ISL1,MITF,double,1000,3,120,0.459704,0.465883,0.473884,0.498304,0.00618,0.014181,0.0386,0.117959326,0.850771,1.26365,true,true
Norman_2019,K562,NORMAN_2019_COND_0043,fold_43,norman_double_NANOG|PAX5,NANOG,PAX5,double,1000,3,120,0.493027,0.496133,0.506698,0.522764,0.003106,0.013671,0.029737,0.133450785,0.84037,1.273756,true,true
Norman_2019,K562,NORMAN_2019_COND_0044,fold_44,norman_double_RUNX1|SOX2,RUNX1,SOX2,double,1000,3,120,0.470319,0.462903,0.482108,0.491695,-0.007415,0.01179,0.021376,0.123281781,0.84366,1.249934,true,true
Norman_2019,K562,NORMAN_2019_COND_0045,fold_45,norman_double_SOX9|TAL1,SOX9,TAL1,double,1000,3,120,0.347214,0.392896,0.406326,0.428256,0.045683,0.059112,0.081043,0.119329939,0.835912,1.234747,true,true
Norman_2019,K562,NORMAN_2019_COND_0046,fold_46,norman_double_TBX5|GATA2,TBX5,GATA2,double,1000,3,120,0.466026,0.456661,0.469031,0.482877,-0.009364,0.003005,0.016852,0.123464330,0.839777,1.258781,true,true
Norman_2019,K562,NORMAN_2019_COND_0047,fold_47,norman_double_GATA3|FOXO3,GATA3,FOXO3,double,1000,3,120,0.380235,0.398528,0.412421,0.429317,0.018293,0.032186,0.049082,0.111896330,0.85315,1.253917,true,true
Norman_2019,K562,NORMAN_2019_COND_0048,fold_48,norman_double_CEBPA|E2F1,CEBPA,E2F1,double,1000,3,120,0.520522,0.508158,0.518346,0.533768,-0.012364,-0.002177,0.013246,0.138518789,0.851317,1.244,true,true
Norman_2019,K562,NORMAN_2019_COND_0049,fold_49,norman_double_ESR1|HIF1A,ESR1,HIF1A,double,1000,3,120,0.483815,0.470277,0.48528,0.497485,-0.013539,0.001465,0.01367,0.120790908,0.839346,1.251253,true,true
Norman_2019,K562,NORMAN_2019_COND_0050,fold_50,norman_double_NOTCH1|CDKN1A,NOTCH1,CDKN1A,double,1000,3,120,0.45483,0.457664,0.471787,0.486319,0.002834,0.016957,0.031489,0.124035298,0.838608,1.247761,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0001,fold_01,replogle_k562_RPS6,RPS6,,single,200,3,80,0.320755,0.358248,0.335297,0.348024,0.037493,0.014542,0.027269,0.130663152,0.85138,1.259781,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0002,fold_02,replogle_k562_RPL11,RPL11,,single,200,3,80,0.360171,0.375404,0.353198,0.364882,0.015233,-0.006973,0.004711,0.123530082,0.838608,1.25377,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0003,fold_03,replogle_k562_POLR2A,POLR2A,,single,200,3,80,0.347703,0.346831,0.3229,0.331829,-0.000872,-0.024802,-0.015874,0.117654089,0.847225,1.25768,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0004,fold_04,replogle_k562_PSMB1,PSMB1,,single,200,3,80,0.333328,0.35954,0.339573,0.346755,0.026212,0.006245,0.013428,0.125802962,0.847142,1.250304,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0005,fold_05,replogle_k562_NDUFS1,NDUFS1,,single,200,3,80,0.373405,0.385948,0.369254,0.383474,0.012544,-0.00415,0.01007,0.125547811,0.846464,1.259952,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0006,fold_06,replogle_k562_COX4I1,COX4I1,,single,200,3,80,0.293456,0.319543,0.299597,0.304207,0.026087,0.006141,0.010751,0.118944467,0.841704,1.252206,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0007,fold_07,replogle_k562_ACTB,ACTB,,single,200,3,80,0.367265,0.398463,0.379241,0.385111,0.031198,0.011976,0.017846,0.133702503,0.847712,1.264036,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0008,fold_08,replogle_k562_TUBB,TUBB,,single,200,3,80,0.336834,0.368631,0.341209,0.353582,0.031797,0.004375,0.016748,0.128148926,0.846381,1.252541,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0009,fold_09,replogle_k562_GAPDH,GAPDH,,single,200,3,80,0.258335,0.282518,0.259857,0.267409,0.024183,0.001522,0.009074,0.117766723,0.82508,1.242209,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0010,fold_10,replogle_k562_RPS2,RPS2,,single,200,3,80,0.322787,0.337417,0.320678,0.331034,0.01463,-0.002109,0.008247,0.125361561,0.845513,1.243124,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0011,fold_11,replogle_k562_RPS3,RPS3,,single,200,3,80,0.299825,0.325133,0.299311,0.312081,0.025307,-0.000514,0.012256,0.123999518,0.843386,1.244656,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0012,fold_12,replogle_k562_RPS5,RPS5,,single,200,3,80,0.26033,0.285687,0.260765,0.273607,0.025357,0.000435,0.013277,0.115105611,0.834867,1.251576,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0013,fold_13,replogle_k562_RPS18,RPS18,,single,200,3,80,0.392259,0.308137,0.287584,0.299295,-0.084122,-0.104675,-0.092964,0.125849339,0.848948,1.240117,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0014,fold_14,replogle_k562_RPL3,RPL3,,single,200,3,80,0.348448,0.372499,0.3476,0.354926,0.024051,-0.000848,0.006479,0.128448399,0.84346,1.256276,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0015,fold_15,replogle_k562_RPL5,RPL5,,single,200,3,80,0.268034,0.292685,0.265695,0.277052,0.024651,-0.002339,0.009018,0.121913019,0.830608,1.248949,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0016,fold_16,replogle_k562_RPL7,RPL7,,single,200,3,80,0.311024,0.337821,0.313227,0.327514,0.026797,0.002203,0.01649,0.124852144,0.841288,1.248264,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0017,fold_17,replogle_k562_RPL18,RPL18,,single,200,3,80,0.211153,0.273851,0.251742,0.267627,0.062698,0.040589,0.056474,0.113826165,0.841294,1.252702,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0018,fold_18,replogle_k562_POLR2B,POLR2B,,single,200,3,80,0.235288,0.302879,0.283166,0.289406,0.067591,0.047878,0.054118,0.130290721,0.845618,1.248861,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0019,fold_19,replogle_k562_POLR2C,POLR2C,,single,200,3,80,0.228083,0.264193,0.242809,0.252202,0.03611,0.014726,0.024119,0.113680010,0.850351,1.249201,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0020,fold_20,replogle_k562_POLR2D,POLR2D,,single,200,3,80,0.260216,0.265369,0.242208,0.251029,0.005153,-0.018008,-0.009187,0.121711711,0.831119,1.244237,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0021,fold_21,replogle_k562_PSMA1,PSMA1,,single,200,3,80,0.261929,0.24081,0.216797,0.235789,-0.021119,-0.045132,-0.02614,0.114132362,0.847302,1.234953,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0022,fold_22,replogle_k562_PSMA2,PSMA2,,single,200,3,80,0.348779,0.358448,0.336736,0.353102,0.009669,-0.012043,0.004323,0.122536116,0.839361,1.2473,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0023,fold_23,replogle_k562_PSMA3,PSMA3,,single,200,3,80,0.345387,0.351525,0.34204,0.349068,0.006138,-0.003347,0.003682,0.128436976,0.833252,1.249478,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0024,fold_24,replogle_k562_PSMB2,PSMB2,,single,200,3,80,0.294211,0.307897,0.285255,0.299585,0.013686,-0.008956,0.005374,0.121819279,0.831138,1.254544,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0025,fold_25,replogle_k562_PSMB3,PSMB3,,single,200,3,80,0.289284,0.296506,0.271368,0.284605,0.007222,-0.017915,-0.004679,0.117934378,0.84079,1.244304,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0026,fold_26,replogle_k562_NDUFA1,NDUFA1,,single,200,3,80,0.265462,0.311323,0.292826,0.307419,0.04586,0.027363,0.041956,0.121607167,0.847193,1.250156,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0027,fold_27,replogle_k562_NDUFA2,NDUFA2,,single,200,3,80,0.284239,0.288106,0.273746,0.287309,0.003867,-0.010493,0.00307,0.125146125,0.842865,1.25295,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0028,fold_28,replogle_k562_NDUFB1,NDUFB1,,single,200,3,80,0.340286,0.344896,0.328604,0.339735,0.00461,-0.011682,-0.00055,0.131597338,0.853936,1.254365,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0029,fold_29,replogle_k562_SDHA,SDHA,,single,200,3,80,0.297155,0.320684,0.299551,0.303093,0.023528,0.002396,0.005938,0.130416676,0.837085,1.243406,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0030,fold_30,replogle_k562_SDHB,SDHB,,single,200,3,80,0.253812,0.276934,0.260434,0.265937,0.023122,0.006622,0.012125,0.124764973,0.840586,1.227131,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0031,fold_31,replogle_k562_UQCRB,UQCRB,,single,200,3,80,0.274253,0.296038,0.273317,0.286189,0.021785,-0.000936,0.011936,0.123873678,0.831829,1.243212,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0032,fold_32,replogle_k562_UQCRC1,UQCRC1,,single,200,3,80,0.385192,0.398758,0.378187,0.385506,0.013565,-0.007005,0.000314,0.141336311,0.848624,1.26564,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0033,fold_33,replogle_k562_COX5A,COX5A,,single,200,3,80,0.260013,0.2753,0.250058,0.261617,0.015287,-0.009954,0.001605,0.114807986,0.834985,1.244375,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0034,fold_34,replogle_k562_COX5B,COX5B,,single,200,3,80,0.295745,0.308788,0.288526,0.296955,0.013043,-0.00722,0.001209,0.126749330,0.842834,1.251589,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0035,fold_35,replogle_k562_ATP5F1A,ATP5F1A,,single,200,3,80,0.366056,0.374154,0.351288,0.364832,0.008098,-0.014768,-0.001224,0.124122464,0.843461,1.25433,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0036,fold_36,replogle_k562_ATP5F1B,ATP5F1B,,single,200,3,80,0.32393,0.340855,0.317673,0.331371,0.016925,-0.006257,0.007441,0.121271276,0.831719,1.249576,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0037,fold_37,replogle_k562_SF3B1,SF3B1,,single,200,3,80,0.320159,0.336891,0.317956,0.32777,0.016732,-0.002203,0.007611,0.131601130,0.844833,1.250645,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0038,fold_38,replogle_k562_SRSF1,SRSF1,,single,200,3,80,0.388958,0.356654,0.328104,0.344717,-0.032304,-0.060854,-0.044241,0.126474590,0.839842,1.252833,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0039,fold_39,replogle_k562_HNRNPA1,HNRNPA1,,single,200,3,80,0.303365,0.330453,0.307374,0.313468,0.027088,0.004009,0.010103,0.126468277,0.842499,1.233361,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0040,fold_40,replogle_k562_EEF1A1,EEF1A1,,single,200,3,80,0.33323,0.352775,0.333267,0.346359,0.019545,0.000037,0.013129,0.120747828,0.846034,1.258771,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0041,fold_41,replogle_k562_EEF2,EEF2,,single,200,3,80,0.315132,0.350934,0.327592,0.335286,0.035801,0.01246,0.020154,0.126708340,0.840285,1.249833,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0042,fold_42,replogle_k562_EIF4A1,EIF4A1,,single,200,3,80,0.325421,0.333954,0.310302,0.32068,0.008533,-0.015119,-0.004741,0.127810878,0.849022,1.241033,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0043,fold_43,replogle_k562_CCT2,CCT2,,single,200,3,80,0.283248,0.289008,0.260496,0.27109,0.00576,-0.022751,-0.012158,0.114352991,0.841243,1.248882,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0044,fold_44,replogle_k562_HSPD1,HSPD1,,single,200,3,80,0.236325,0.297579,0.272168,0.286411,0.061254,0.035843,0.050086,0.111850646,0.84724,1.242809,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0045,fold_45,replogle_k562_HSPE1,HSPE1,,single,200,3,80,0.312595,0.345383,0.31769,0.332236,0.032788,0.005095,0.019641,0.129457285,0.857354,1.257108,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0046,fold_46,replogle_k562_KANSL1,KANSL1,,single,200,3,80,0.241996,0.249856,0.230903,0.241956,0.00786,-0.011093,-0.00004,0.120935989,0.83724,1.23374,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0047,fold_47,replogle_k562_KAT8,KAT8,,single,200,3,80,0.328372,0.365587,0.338403,0.346908,0.037214,0.010031,0.018536,0.123275934,0.849973,1.252794,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0048,fold_48,replogle_k562_WDR5,WDR5,,single,200,3,80,0.291018,0.309999,0.282877,0.296654,0.018981,-0.008141,0.005636,0.126492947,0.841385,1.244011,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0049,fold_49,replogle_k562_TBP,TBP,,single,200,3,80,0.292996,0.313032,0.29684,0.295596,0.020036,0.003844,0.0026,0.122976642,0.840382,1.257472,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0050,fold_50,replogle_k562_TAF1,TAF1,,single,200,3,80,0.332014,0.358803,0.341783,0.348536,0.026789,0.009769,0.016522,0.127129262,0.842326,1.251031,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0001,fold_01,replogle_k562_RPS6,RPS6,,single,500,3,80,0.355776,0.337977,0.337905,0.352763,-0.017799,-0.017871,-0.003012,0.130414390,0.843282,1.249601,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0002,fold_02,replogle_k562_RPL11,RPL11,,single,500,3,80,0.367598,0.348985,0.359411,0.376814,-0.018613,-0.008188,0.009216,0.136386710,0.846152,1.253243,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0003,fold_03,replogle_k562_POLR2A,POLR2A,,single,500,3,80,0.318272,0.320094,0.331012,0.341164,0.001822,0.012739,0.022891,0.126894366,0.840643,1.251299,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0004,fold_04,replogle_k562_PSMB1,PSMB1,,single,500,3,80,0.360977,0.336911,0.344685,0.360449,-0.024066,-0.016292,-0.000527,0.132309113,0.846962,1.261412,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0005,fold_05,replogle_k562_NDUFS1,NDUFS1,,single,500,3,80,0.387018,0.36479,0.376647,0.388272,-0.022228,-0.010371,0.001254,0.133740094,0.849757,1.251367,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0006,fold_06,replogle_k562_COX4I1,COX4I1,,single,500,3,80,0.308748,0.291792,0.305029,0.314913,-0.016956,-0.003719,0.006165,0.127263091,0.83342,1.249324,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0007,fold_07,replogle_k562_ACTB,ACTB,,single,500,3,80,0.387779,0.367124,0.381297,0.385428,-0.020655,-0.006482,-0.002351,0.125567586,0.841087,1.258206,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0008,fold_08,replogle_k562_TUBB,TUBB,,single,500,3,80,0.357287,0.342044,0.35121,0.357966,-0.015243,-0.006076,0.000679,0.137128015,0.838461,1.252046,true,true
Replogle_K562,K562,REPLOGLE_K562_COND_0009,fold_09,replogle_k562_GAPDH,GAPDH,,single,500,3,80,0.266119,0.25664,0.267159,0.276597,-0.00948,0.001039,0.010478,0.110660124,0.834531,1.242109,true,true
