dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
replogle_rpe1,500,gene_ontology,44,TVP23C,-0.2373342514038086,-0.2547843471373885,0.09692610055208206,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__gene_ontology__s44f30-40.json
replogle_rpe1,500,gene_ontology,44,VPS35,0.8588868379592896,0.8758913755655021,0.06337211281061172,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__gene_ontology__s44f10-20.json
replogle_rpe1,500,gene_ontology,44,WBP1,-0.28295624256134033,-0.2928667394669578,0.11875542998313904,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__gene_ontology__s44f0-10.json
replogle_rpe1,500,no_graph,43,ACTB,-0.16154363751411438,-0.5122900171600687,0.25391367077827454,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,ADRM1,0.5855700969696045,0.6358234072936291,0.05057485029101372,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,ALG2,0.7020344734191895,0.80674719498878,0.07546040415763855,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,CAMLG,0.3050713837146759,0.3133925815703263,0.06859520077705383,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,CCDC6,-0.27744603157043457,-0.4908006192024768,0.13828371465206146,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,CCDC78,0.1706550419330597,0.20805856023424094,0.08473464846611023,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,DDN,-0.20903444290161133,-0.25102190008760034,0.09122256189584732,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,DDX46,0.8646718263626099,0.8761972327889311,0.019745219498872757,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,EMC3,0.664671778678894,0.7013866775467101,0.0404476560652256,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,FBXO42,-0.3710553050041199,-0.4327757791031164,0.10590706765651703,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,GEMIN4,0.7800432443618774,0.8052760851043403,0.07212895154953003,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,GFM1,0.16496533155441284,0.3644115056460226,0.09787221252918243,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,GPS2,-0.09011082351207733,-0.14894209976839906,0.09760340303182602,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,HAUS3,0.8673239946365356,0.8593027012108048,0.06425634026527405,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,HEATR1,0.8615173101425171,0.8722987531950127,0.16064973175525665,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,KCNA10,0.2116560935974121,0.22348236592946372,0.07362806051969528,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,LIMS1,0.2673451602458954,0.3034294697178789,0.07414199411869049,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,LRRC37A3,-0.2845032215118408,-0.3133587894351577,0.10656248778104782,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,MALSU1,0.0737348273396492,0.07908924435697742,0.10094057023525238,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,MEN1,0.14187490940093994,0.2082640970563882,0.08943886309862137,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,METTL1,0.1884211301803589,0.2120569762279049,0.07729266583919525,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,MRPS31,0.04685994237661362,0.04600261601046404,0.09780869632959366,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,N6AMT1,0.279696524143219,0.3022941691766767,0.07183492928743362,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,NAA20,0.524360716342926,0.5292838131352524,0.05688714608550072,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,NCOA4,0.09457190334796906,0.09068906675626702,0.0819234624505043,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,NDUFA4,-0.06754426658153534,-0.07536759747038987,0.08954507112503052,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,NDUFS5,0.15563249588012695,0.1422934011736047,0.08102817088365555,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,NOLC1,0.8962271809577942,0.8965276181104723,0.12347481399774551,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,NOMO3,0.7281950116157532,0.7619171276685106,0.03451814502477646,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,OVCA2,0.41752514243125916,0.42388211152844607,0.06353969871997833,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,PGAM5,-0.1011640727519989,-0.19319290077160306,0.1466747522354126,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,POLR2D,0.5988077521324158,0.6062622010488041,0.04847361519932747,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,POLR3C,0.7483432292938232,0.7902191928767714,0.07209561765193939,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,PPP1R2,0.7700461745262146,0.8009488677954713,0.03912404924631119,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,PRC1,0.8645623922348022,0.8599345757383029,0.021574780344963074,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,PSTK,0.8328374624252319,0.8371549326197304,0.027887241914868355,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,RRP12,0.9261951446533203,0.9286408985635941,0.1793832927942276,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,RUVBL2,0.8914061784744263,0.92312241248965,0.2540135383605957,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,SERBP1,0.016978178173303604,-0.0032701570806283223,0.10247276723384857,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,SETD5,0.7064929008483887,0.7374160056640225,0.03720967471599579,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,SRCAP,0.1252448409795761,0.15417786471145883,0.08764651417732239,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,43,SRSF11,0.04633571207523346,0.06123662894651579,0.08763900399208069,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,TAZ,0.5323375463485718,0.5803386413545655,0.05720341205596924,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,TFAM,-0.03962282836437225,-0.2538288553154212,0.19924481213092804,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f20-30.json
replogle_rpe1,500,no_graph,43,TRMT112,0.9043315649032593,0.9097693350773403,0.1737772524356842,0.3333333333333333,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,TRNT1,0.6380277872085571,0.7374795579182316,0.1525038182735443,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f40-50.json
replogle_rpe1,500,no_graph,43,TSSK3,0.3408263325691223,0.35114118056472227,0.06942322105169296,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,TVP23C,-0.23161737620830536,-0.25093905175620695,0.10263723134994507,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f30-40.json
replogle_rpe1,500,no_graph,43,VPS35,0.8752085566520691,0.8907201708806834,0.05740071088075638,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f10-20.json
replogle_rpe1,500,no_graph,43,WBP1,-0.2905256152153015,-0.3014893019572078,0.12233395874500275,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s43f0-10.json
replogle_rpe1,500,no_graph,44,ACTB,-0.16263824701309204,-0.5150466681866727,0.25425001978874207,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,ADRM1,0.5862875580787659,0.6365868983475934,0.05013115331530571,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,ALG2,0.7011905908584595,0.806495097980392,0.07571397721767426,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,CAMLG,0.3062458336353302,0.31438589754359014,0.06955841183662415,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,CCDC6,-0.2767044007778168,-0.4902041688166752,0.13950887322425842,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,CCDC78,0.1714368760585785,0.20844044976179907,0.08366088569164276,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,DDN,-0.20934762060642242,-0.25086177144708577,0.08996513485908508,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,DDX46,0.8648428916931152,0.8764362737450949,0.019410671666264534,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,EMC3,0.658989667892456,0.6966577946311785,0.04384510964155197,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,FBXO42,-0.3710900545120239,-0.43290854763419045,0.10540956258773804,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,GEMIN4,0.7801221609115601,0.8049449797799192,0.07162506133317947,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,GFM1,0.1645614504814148,0.3626845547382189,0.09725067019462585,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,GPS2,-0.08847483992576599,-0.14741742166968666,0.09891964495182037,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,HAUS3,0.8685058355331421,0.8601006564026255,0.06412582099437714,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,HEATR1,0.8617773056030273,0.8724894099576398,0.16077947616577148,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,KCNA10,0.20825432240962982,0.21967278269113075,0.07834529131650925,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,LIMS1,0.26732391119003296,0.3032698210792843,0.07379657030105591,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,LRRC37A3,-0.28429827094078064,-0.31328448513794055,0.10586468875408173,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,MALSU1,0.07430930435657501,0.08114288457153829,0.10511919856071472,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,MEN1,0.14271610975265503,0.20935264541058163,0.09070955216884613,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,METTL1,0.18814027309417725,0.2119331357325429,0.07879237830638885,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,MRPS31,0.0462120845913887,0.04643087372349489,0.09952947497367859,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,N6AMT1,0.2792161703109741,0.3019133356533426,0.07338563352823257,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,NAA20,0.5249989032745361,0.5298228552914213,0.056725237518548965,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,NCOA4,0.09453430026769638,0.09016452065808263,0.08328559994697571,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,NDUFA4,-0.06637313961982727,-0.07354570218280873,0.09166663140058517,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,NDUFS5,0.15534178912639618,0.14200597602390408,0.08074691891670227,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,NOLC1,0.8955590128898621,0.8959687038748154,0.12259597331285477,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,NOMO3,0.7286444902420044,0.7620208080832322,0.0343201570212841,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,OVCA2,0.41808006167411804,0.4237406069624278,0.062322456389665604,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,PGAM5,-0.10218150913715363,-0.19381738326953307,0.1465899646282196,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,POLR2D,0.598809003829956,0.6063942975771902,0.04933583363890648,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,POLR3C,0.7510361671447754,0.792315649262597,0.07125295698642731,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,PPP1R2,0.769457221031189,0.8006382105528422,0.0394173189997673,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,PRC1,0.8632122874259949,0.8598209112836451,0.021853065118193626,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,PSTK,0.8328105211257935,0.837869943479774,0.030464403331279755,0.25,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,RRP12,0.9264556765556335,0.9289073956295825,0.17960524559020996,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,RUVBL2,0.8913265466690063,0.9231015804063216,0.2545640468597412,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,SERBP1,0.01640402153134346,-0.0038850395401581607,0.10366566479206085,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,SETD5,0.7051653265953064,0.7372887091548367,0.03908075764775276,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,SRCAP,0.12531942129135132,0.15463002652010607,0.0871073305606842,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,no_graph,44,SRSF11,0.04654036462306976,0.06099480397921591,0.08887503296136856,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,TAZ,0.5321712493896484,0.5803688814755259,0.05706259235739708,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,TFAM,-0.039716385304927826,-0.25245528182112725,0.19895672798156738,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f20-30.json
replogle_rpe1,500,no_graph,44,TRMT112,0.904732346534729,0.9100245040980164,0.17417146265506744,0.3333333333333333,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,TRNT1,0.637791633605957,0.7373093492373969,0.15281692147254944,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f40-50.json
replogle_rpe1,500,no_graph,44,TSSK3,0.3390495777130127,0.3491175884703539,0.07096076756715775,0.0,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,TVP23C,-0.23108208179473877,-0.2503594014376057,0.1046353131532669,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f30-40.json
replogle_rpe1,500,no_graph,44,VPS35,0.8745694160461426,0.8902737690950763,0.05695815756917,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f10-20.json
replogle_rpe1,500,no_graph,44,WBP1,-0.29039424657821655,-0.3016453025812103,0.12100470066070557,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__no_graph__s44f0-10.json
replogle_rpe1,500,random,42,ACTB,-0.08744179457426071,-0.4858448873795495,0.2436768114566803,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,ADRM1,0.5720936059951782,0.6191482365929464,0.05224056914448738,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,ALG2,0.7122480869293213,0.8061904887619551,0.0738108828663826,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,CAMLG,0.3203222155570984,0.3280774723098892,0.053431954234838486,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,CCDC6,-0.24070164561271667,-0.47785266341065363,0.33512479066848755,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,CCDC78,0.1736752986907959,0.2139679598718395,0.05455195531249046,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,DDN,-0.20525221526622772,-0.2448827715310861,0.209273099899292,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,DDX46,0.8612741231918335,0.8705782343129372,0.14262130856513977,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,EMC3,0.6398611068725586,0.679625598502394,1.0073400735855103,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,FBXO42,-0.36730045080184937,-0.4261947607790431,0.09859417378902435,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,GEMIN4,0.7900828719139099,0.8094686138744555,0.07855873554944992,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,GFM1,0.20472313463687897,0.3916735986943948,0.1293206363916397,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,GPS2,-0.08210496604442596,-0.13923338893355572,0.08710075169801712,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,HAUS3,0.8502098321914673,0.8414125496501985,0.0715971514582634,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,HEATR1,0.8431118130683899,0.8552622370489481,0.18349182605743408,0.25,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,KCNA10,0.1981249302625656,0.20463816255265022,0.09764067083597183,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,LIMS1,0.2541550397872925,0.2824934179736719,1.393234372138977,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,LRRC37A3,-0.26726850867271423,-0.2976792387169549,0.0959315374493599,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,MALSU1,0.11204171180725098,0.10368358273433093,0.09210512042045593,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,MEN1,0.1308729499578476,0.19284115536462146,0.0877656489610672,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,METTL1,0.19557225704193115,0.219562190248761,0.186165913939476,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,MRPS31,0.08189064264297485,0.061626774507098026,0.08542067557573318,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,N6AMT1,0.276261568069458,0.2984123936495746,0.15311481058597565,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,NAA20,0.5004092454910278,0.5113650534602138,1.0267189741134644,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,NCOA4,0.0991475060582161,0.09329710918843676,0.07751261442899704,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,NDUFA4,-0.05164213478565216,-0.061024564098256386,0.0832822248339653,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,NDUFS5,0.15994179248809814,0.1471059004236017,0.07168904691934586,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,NOLC1,0.878836989402771,0.8815324541298165,0.14450687170028687,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,NOMO3,0.7141313552856445,0.7462573530294121,0.08587867021560669,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,OVCA2,0.40769195556640625,0.407253597014388,0.7321084141731262,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,PGAM5,-0.06214190647006035,-0.1625138660554642,0.12824811041355133,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,POLR2D,0.5850947499275208,0.59550219000876,0.05387788265943527,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,POLR3C,0.7661458253860474,0.8032146688586754,0.08851170539855957,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,PPP1R2,0.7647761106491089,0.7955817743270973,0.03853515535593033,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,PRC1,0.8253796696662903,0.8236654386617546,2.057802200317383,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,PSTK,0.8190591335296631,0.8255041340165361,0.04055232182145119,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,RRP12,0.9041190147399902,0.9069533558134232,0.1543259471654892,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,RUVBL2,0.8844937086105347,0.9113854055416222,0.4585360884666443,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,SERBP1,0.027072200551629066,0.007030684122736492,0.5273244380950928,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,SETD5,0.7032678723335266,0.7362185928743715,0.030616475269198418,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,SRCAP,0.13770298659801483,0.16260372241488963,0.07854864001274109,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,42,SRSF11,0.056587960571050644,0.07535377341509365,0.08296902477741241,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,TAZ,0.5420043468475342,0.5833891495565982,0.31257763504981995,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,TFAM,-0.003319857642054558,-0.23800280801123203,0.2754223048686981,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f20-30.json
replogle_rpe1,500,random,42,TRMT112,0.8811391592025757,0.8882320329281318,0.18718183040618896,0.3333333333333333,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,TRNT1,0.6568530201911926,0.7480180000720003,0.20066949725151062,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s42f40-50.json
replogle_rpe1,500,random,42,TSSK3,0.3103574216365814,0.3303224412897651,0.05401626229286194,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
